 1.19009012e-04  1.48761265e-01  1.19009012e-04  9.71356263e-02  1.19009012e-04  4.53762491e-05  1.19009012e-04 -4.80245569e-03 
 1.21654990e-04  1.52068738e-01  1.21654990e-04  1.00226758e-01  1.21654990e-04  4.79848618e-05  1.21654990e-04 -9.97070150e-03 
 1.24320810e-04  1.55401012e-01  1.24320810e-04  1.03353821e-01  1.24320810e-04  5.06957765e-05  1.24320810e-04 -8.59738126e-03 
 1.27603821e-04  1.59504777e-01  1.27603821e-04  1.07221307e-01  1.27603821e-04  5.41489375e-05  1.27603821e-04  7.12320936e-04 
 1.30165989e-04  1.62707486e-01  1.30165989e-04  1.10251501e-01  1.30165989e-04  5.69320999e-05  1.30165989e-04  7.99861824e-03 
 1.32780956e-04  1.65976195e-01  1.32780956e-04  1.13354184e-01  1.32780956e-04  5.98526543e-05  1.32780956e-04  9.47707194e-03 
 1.35196301e-04  1.68995376e-01  1.35196301e-04  1.16228529e-01  1.35196301e-04  6.26223028e-05  1.35196301e-04  5.46053737e-03 
 1.37609096e-04  1.72011370e-01  1.37609096e-04  1.19107554e-01  1.37609096e-04  6.54583012e-05  1.37609096e-04 -9.71047780e-04 
 1.40358258e-04  1.75447822e-01  1.40358258e-04  1.22396805e-01  1.40358258e-04  6.87742838e-05  1.40358258e-04 -7.06620935e-03 
 1.42837387e-04  1.78546734e-01  1.42837387e-04  1.25370631e-01  1.42837387e-04  7.18420359e-05  1.42837387e-04 -8.56748477e-03 
 1.46003019e-04  1.82503774e-01  1.46003019e-04  1.29177817e-01  1.46003019e-04  7.58663930e-05  1.46003019e-04 -3.26305721e-03 
 1.48787133e-04  1.85983916e-01  1.48787133e-04  1.32534788e-01  1.48787133e-04  7.95052560e-05  1.48787133e-04  4.51242453e-03 
 1.50911485e-04  1.88639357e-01  1.50911485e-04  1.35101354e-01  1.50911485e-04  8.23445851e-05  1.50911485e-04  7.96738540e-03 
 1.53356767e-04  1.91695959e-01  1.53356767e-04  1.38060813e-01  1.53356767e-04  8.56802683e-05  1.53356767e-04  7.21744262e-03 
 1.56651758e-04  1.95814697e-01  1.56651758e-04  1.42056865e-01  1.56651758e-04  9.02893962e-05  1.56651758e-04  1.16469807e-03 
 1.59399197e-04  1.99248996e-01  1.59399197e-04  1.45395662e-01  1.59399197e-04  9.42331174e-05  1.59399197e-04 -4.61250157e-03 
 1.62183789e-04  2.02729737e-01  1.62183789e-04  1.48785494e-01  1.62183789e-04  9.83236292e-05  1.62183789e-04 -7.19350553e-03 
 1.64916245e-04  2.06145306e-01  1.64916245e-04  1.52117268e-01  1.64916245e-04  1.02429161e-04  1.64916245e-04 -4.57452689e-03 
 1.68188448e-04  2.10235560e-01  1.68188448e-04  1.56113760e-01  1.68188448e-04  1.07465265e-04  1.68188448e-04  2.59560883e-03 
 1.70542813e-04  2.13178517e-01  1.70542813e-04  1.58993446e-01  1.70542813e-04  1.11169506e-04  1.70542813e-04  6.38833890e-03 
 1.73028197e-04  2.16285246e-01  1.73028197e-04  1.62036945e-01  1.73028197e-04  1.15153299e-04  1.73028197e-04  6.34919286e-03 
